dataset,method,num_samples,seed,true_metric
codex,LESS (RR),10000,2,81.75675675675676
codex,LESS (KNN-Unif.),500,0,86.48648648648648
codex,LESS (KNN-Unif.),500,1,80.4054054054054
codex,LESS (KNN-Unif.),500,2,82.43243243243244
codex,LESS (KNN-Unif.),1000,0,83.1081081081081
codex,LESS (KNN-Unif.),1000,1,81.08108108108108
codex,LESS (KNN-Unif.),1000,2,84.45945945945947
codex,LESS (KNN-Unif.),2500,0,81.08108108108108
codex,LESS (KNN-Unif.),2500,1,83.78378378378379
codex,LESS (KNN-Unif.),2500,2,81.08108108108108
codex,LESS (KNN-Unif.),5000,0,87.83783783783784
codex,LESS (KNN-Unif.),5000,1,86.48648648648648
codex,LESS (KNN-Unif.),5000,2,85.13513513513513
codex,LESS (KNN-Unif.),10000,0,84.45945945945947
codex,LESS (KNN-Unif.),10000,1,85.8108108108108
codex,LESS (KNN-Unif.),10000,2,89.86486486486487
codex,LESS (KNN-KDE),500,0,83.78378378378379
codex,LESS (KNN-KDE),500,1,83.78378378378379
codex,LESS (KNN-KDE),500,2,82.43243243243244
codex,LESS (KNN-KDE),1000,0,84.45945945945947
codex,LESS (KNN-KDE),1000,1,83.78378378378379
codex,LESS (KNN-KDE),1000,2,85.8108108108108
codex,LESS (KNN-KDE),2500,0,82.43243243243244
codex,LESS (KNN-KDE),2500,1,85.8108108108108
codex,LESS (KNN-KDE),2500,2,87.83783783783784
codex,LESS (KNN-KDE),5000,0,87.83783783783784
codex,LESS (KNN-KDE),5000,1,85.8108108108108
codex,LESS (KNN-KDE),5000,2,88.51351351351352
codex,LESS (KNN-KDE),10000,0,85.8108108108108
codex,LESS (KNN-KDE),10000,1,85.8108108108108
codex,LESS (KNN-KDE),10000,2,83.1081081081081
gsm8k,Random,500,0,76.26990144048523
gsm8k,Random,500,1,76.49734647460197
gsm8k,Random,500,2,76.87642153146324
gsm8k,Random,1000,0,66.11068991660348
gsm8k,Random,1000,1,73.23730098559514
gsm8k,Random,1000,2,74.75360121304018
gsm8k,Random,2500,0,73.08567096285064
gsm8k,Random,2500,1,77.5587566338135
gsm8k,Random,2500,2,74.82941622441244
gsm8k,Random,5000,0,75.13267626990144
gsm8k,Random,5000,1,78.69598180439728
gsm8k,Random,5000,2,75.9666413949962
gsm8k,Random,10000,0,71.87263078089462
gsm8k,Random,10000,1,79.22668688400303
gsm8k,Random,10000,2,77.5587566338135
gsm8k,EMBED (RR),500,0,75.13267626990144
gsm8k,EMBED (RR),500,1,74.14708112206216
gsm8k,EMBED (RR),500,2,74.67778620166793
gsm8k,EMBED (RR),1000,0,75.5117513267627
gsm8k,EMBED (RR),1000,1,74.98104624715694
gsm8k,EMBED (RR),1000,2,76.87642153146324
gsm8k,EMBED (RR),2500,0,71.56937073540561
gsm8k,EMBED (RR),2500,1,74.75360121304018
gsm8k,EMBED (RR),2500,2,72.32752084912812
gsm8k,EMBED (RR),5000,0,78.69598180439728
gsm8k,EMBED (RR),5000,1,76.95223654283548
gsm8k,EMBED (RR),5000,2,72.85822592873389
gsm8k,EMBED (RR),10000,0,58.45337376800607
gsm8k,EMBED (RR),10000,1,74.60197119029569
gsm8k,EMBED (RR),10000,2,65.50416982562547
gsm8k,RDS+ (RR),500,0,78.24109173616375
gsm8k,RDS+ (RR),500,1,78.84761182714178
gsm8k,RDS+ (RR),500,2,79.07505686125853
gsm8k,RDS+ (RR),1000,0,78.69598180439728
gsm8k,RDS+ (RR),1000,1,77.33131159969673
gsm8k,RDS+ (RR),1000,2,78.24109173616375
gsm8k,RDS+ (RR),2500,0,78.62016679302502
gsm8k,RDS+ (RR),2500,1,77.33131159969673
gsm8k,RDS+ (RR),2500,2,77.48294162244125
gsm8k,RDS+ (RR),5000,0,78.24109173616375
gsm8k,RDS+ (RR),5000,1,78.24109173616375
gsm8k,RDS+ (RR),5000,2,78.84761182714178
gsm8k,RDS+ (RR),10000,0,74.75360121304018
gsm8k,RDS+ (RR),10000,1,61.031084154662615
gsm8k,RDS+ (RR),10000,2,69.14329037149356
gsm8k,LESS (DG),500,0,77.63457164518574
gsm8k,LESS (DG),500,1,77.40712661106899
gsm8k,LESS (DG),500,2,77.17968157695225
gsm8k,LESS (DG),1000,0,77.48294162244125
gsm8k,LESS (DG),1000,1,77.710386656558
gsm8k,LESS (DG),1000,2,77.48294162244125
gsm8k,LESS (DG),2500,0,78.31690674753601
gsm8k,LESS (DG),2500,1,78.39272175890827
gsm8k,LESS (DG),2500,2,77.40712661106899
gsm8k,LESS (DG),5000,0,78.92342683851402
gsm8k,LESS (DG),5000,1,78.013646702047
gsm8k,LESS (DG),5000,2,77.17968157695225
gsm8k,LESS (DG),10000,0,76.87642153146324
gsm8k,LESS (DG),10000,1,77.5587566338135
gsm8k,LESS (DG),10000,2,77.63457164518574
gsm8k,LESS (UOT),500,0,76.87642153146324
gsm8k,LESS (UOT),500,1,77.33131159969673
gsm8k,LESS (UOT),500,2,77.10386656557998
gsm8k,LESS (UOT),1000,0,76.95223654283548
gsm8k,LESS (UOT),1000,1,78.08946171341927
gsm8k,LESS (UOT),1000,2,78.46853677028052
gsm8k,LESS (UOT),2500,0,78.08946171341927
gsm8k,LESS (UOT),2500,1,77.33131159969673
gsm8k,LESS (UOT),2500,2,76.80060652009098
gsm8k,LESS (UOT),5000,0,77.40712661106899
gsm8k,LESS (UOT),5000,1,76.57316148597423
gsm8k,LESS (UOT),5000,2,77.33131159969673
gsm8k,LESS (UOT),10000,0,77.78620166793026
gsm8k,LESS (UOT),10000,1,78.24109173616375
gsm8k,LESS (UOT),10000,2,76.72479150871872
gsm8k,LESS (RR),500,0,77.17968157695225
gsm8k,LESS (RR),500,1,76.72479150871872
gsm8k,LESS (RR),500,2,77.78620166793026
gsm8k,LESS (RR),1000,0,77.02805155420774
gsm8k,LESS (RR),1000,1,76.57316148597423
gsm8k,LESS (RR),1000,2,76.57316148597423
gsm8k,LESS (RR),2500,0,78.16527672479151
gsm8k,LESS (RR),2500,1,76.57316148597423
gsm8k,LESS (RR),2500,2,77.17968157695225
gsm8k,LESS (RR),5000,0,77.02805155420774
gsm8k,LESS (RR),5000,1,77.8620166793025
gsm8k,LESS (RR),5000,2,77.33131159969673
gsm8k,LESS (RR),10000,0,77.63457164518574
gsm8k,LESS (RR),10000,1,77.5587566338135
gsm8k,LESS (RR),10000,2,78.24109173616375
gsm8k,LESS (KNN-Unif.),500,0,77.17968157695225
gsm8k,LESS (KNN-Unif.),500,1,76.95223654283548
gsm8k,LESS (KNN-Unif.),500,2,76.04245640636846
gsm8k,LESS (KNN-Unif.),1000,0,77.40712661106899
gsm8k,LESS (KNN-Unif.),1000,1,77.710386656558
gsm8k,LESS (KNN-Unif.),1000,2,77.25549658832449
gsm8k,LESS (KNN-Unif.),2500,0,77.33131159969673
gsm8k,LESS (KNN-Unif.),2500,1,77.40712661106899
gsm8k,LESS (KNN-Unif.),2500,2,78.62016679302502
gsm8k,LESS (KNN-Unif.),5000,0,76.80060652009098
gsm8k,LESS (KNN-Unif.),5000,1,78.08946171341927
gsm8k,LESS (KNN-Unif.),5000,2,77.78620166793026
gsm8k,LESS (KNN-Unif.),10000,0,76.95223654283548
gsm8k,LESS (KNN-Unif.),10000,1,77.78620166793026
gsm8k,LESS (KNN-Unif.),10000,2,76.80060652009098
gsm8k,LESS (KNN-KDE),500,0,76.42153146322971
gsm8k,LESS (KNN-KDE),500,1,77.02805155420774
gsm8k,LESS (KNN-KDE),500,2,76.19408642911296
gsm8k,LESS (KNN-KDE),1000,0,76.87642153146324
gsm8k,LESS (KNN-KDE),1000,1,75.5117513267627
gsm8k,LESS (KNN-KDE),1000,2,77.25549658832449
gsm8k,LESS (KNN-KDE),2500,0,78.24109173616375
gsm8k,LESS (KNN-KDE),2500,1,77.33131159969673
gsm8k,LESS (KNN-KDE),2500,2,77.17968157695225
gsm8k,LESS (KNN-KDE),5000,0,78.24109173616375
gsm8k,LESS (KNN-KDE),5000,1,77.78620166793026
gsm8k,LESS (KNN-KDE),5000,2,77.93783169067476
gsm8k,LESS (KNN-KDE),10000,0,77.8620166793025
gsm8k,LESS (KNN-KDE),10000,1,78.08946171341927
gsm8k,LESS (KNN-KDE),10000,2,76.80060652009098
tydiqa,Random,500,0,49.07573478462569
tydiqa,Random,500,1,47.2470228323319
tydiqa,Random,500,2,52.47484403214236
tydiqa,Random,1000,0,51.01142099804039
tydiqa,Random,1000,1,49.49097274259064
tydiqa,Random,1000,2,54.017887175172646
tydiqa,Random,2500,0,55.91940687784659
tydiqa,Random,2500,1,55.893539747381865
tydiqa,Random,2500,2,56.95969240977336
tydiqa,Random,5000,0,59.69625393032109
tydiqa,Random,5000,1,56.99697779428045
tydiqa,Random,5000,2,59.35359579829843
tydiqa,Random,10000,0,59.55803977933033
tydiqa,Random,10000,1,59.814996743032694
tydiqa,Random,10000,2,59.69071368374163
tydiqa,EMBED (RR),500,0,51.40006214835648
tydiqa,EMBED (RR),500,1,51.50622613955201
tydiqa,EMBED (RR),500,2,51.36609320917429
tydiqa,EMBED (RR),1000,0,51.21085958744384
tydiqa,EMBED (RR),1000,1,49.98928674610102
tydiqa,EMBED (RR),1000,2,48.72244778483625
tydiqa,EMBED (RR),2500,0,55.77969568350342
tydiqa,EMBED (RR),2500,1,54.04936256644213
tydiqa,EMBED (RR),2500,2,54.75488280991962
tydiqa,EMBED (RR),5000,0,55.63416529847463
tydiqa,EMBED (RR),5000,1,54.22510716026515
tydiqa,EMBED (RR),5000,2,57.50896938540748
tydiqa,EMBED (RR),10000,0,60.232690186398386
tydiqa,EMBED (RR),10000,1,59.785188045368095
tydiqa,EMBED (RR),10000,2,58.10319572526785
tydiqa,RDS+ (RR),500,0,56.97396264180774
tydiqa,RDS+ (RR),500,1,57.138121869841065
tydiqa,RDS+ (RR),500,2,57.6191673061668
tydiqa,RDS+ (RR),1000,0,59.667414338981274
tydiqa,RDS+ (RR),1000,1,58.95163411385933
tydiqa,RDS+ (RR),1000,2,57.45082669389733
tydiqa,RDS+ (RR),2500,0,60.22184081154819
tydiqa,RDS+ (RR),2500,1,58.7205775045293
tydiqa,RDS+ (RR),2500,2,58.47286887133477
tydiqa,RDS+ (RR),5000,0,61.235578198139834
tydiqa,RDS+ (RR),5000,1,60.1442515408269
tydiqa,RDS+ (RR),5000,2,60.65356520003851
tydiqa,RDS+ (RR),10000,0,61.64924551389603
tydiqa,RDS+ (RR),10000,1,60.10550557009473
tydiqa,RDS+ (RR),10000,2,59.63102226450437
tydiqa,LESS (DG),500,0,59.42378452344732
tydiqa,LESS (DG),500,1,58.28186447254192
tydiqa,LESS (DG),500,2,58.85107798853684
tydiqa,LESS (DG),1000,0,60.81916581906772
tydiqa,LESS (DG),1000,1,61.55683733979677
tydiqa,LESS (DG),1000,2,62.35488100509628
tydiqa,LESS (DG),2500,0,63.82129717449389
tydiqa,LESS (DG),2500,1,65.06311631186425
tydiqa,LESS (DG),2500,2,64.00855312608233
tydiqa,LESS (DG),5000,0,61.98366567839686
tydiqa,LESS (DG),5000,1,62.29158931340429
tydiqa,LESS (DG),5000,2,62.042685698707864
tydiqa,LESS (DG),10000,0,62.290620467552785
tydiqa,LESS (DG),10000,1,64.07154307164821
tydiqa,LESS (DG),10000,2,62.57873535292125
tydiqa,LESS (UOT),500,0,59.1441313331998
tydiqa,LESS (UOT),500,1,58.75621478647232
tydiqa,LESS (UOT),500,2,59.32810975380168
tydiqa,LESS (UOT),1000,0,61.472556984181765
tydiqa,LESS (UOT),1000,1,61.51129185122394
tydiqa,LESS (UOT),1000,2,62.64416678550247
tydiqa,LESS (UOT),2500,0,61.99759825910355
tydiqa,LESS (UOT),2500,1,63.43536321297475
tydiqa,LESS (UOT),2500,2,63.937277930042164
tydiqa,LESS (UOT),5000,0,64.26553113167056
tydiqa,LESS (UOT),5000,1,64.01060889735679
tydiqa,LESS (UOT),5000,2,64.14462872933143
tydiqa,LESS (UOT),10000,0,62.29449752329741
tydiqa,LESS (UOT),10000,1,62.24848168041467
tydiqa,LESS (UOT),10000,2,61.482368921893794
tydiqa,LESS (RR),500,0,59.76277956880319
tydiqa,LESS (RR),500,1,59.764152702072984
tydiqa,LESS (RR),500,2,59.828126489653215
tydiqa,LESS (RR),1000,0,61.47621812140692
tydiqa,LESS (RR),1000,1,62.57375690595355
tydiqa,LESS (RR),1000,2,62.939945663489574
tydiqa,LESS (RR),2500,0,62.40584112999704
tydiqa,LESS (RR),2500,1,60.77215578444649
tydiqa,LESS (RR),2500,2,61.84240755562442
tydiqa,LESS (RR),5000,0,63.45162494041191
tydiqa,LESS (RR),5000,1,63.288814674240456
tydiqa,LESS (RR),5000,2,63.59888058660473
tydiqa,LESS (RR),10000,0,62.92299787690855
tydiqa,LESS (RR),10000,1,62.79999550391199
tydiqa,LESS (RR),10000,2,63.514497111995965
tydiqa,LESS (KNN-Unif.),500,0,61.578169168679175
tydiqa,LESS (KNN-Unif.),500,1,62.47228474764776
tydiqa,LESS (KNN-Unif.),500,2,61.05143355861485
tydiqa,LESS (KNN-Unif.),1000,0,64.0864302624692
tydiqa,LESS (KNN-Unif.),1000,1,63.14344400923873
tydiqa,LESS (KNN-Unif.),1000,2,64.98396790318903
tydiqa,LESS (KNN-Unif.),2500,0,64.48667646585197
tydiqa,LESS (KNN-Unif.),2500,1,64.9837046732156
tydiqa,LESS (KNN-Unif.),2500,2,64.2052903583607
tydiqa,LESS (KNN-Unif.),5000,0,62.23636820560304
tydiqa,LESS (KNN-Unif.),5000,1,64.39640852756102
tydiqa,LESS (KNN-Unif.),5000,2,61.64023032188118
tydiqa,LESS (KNN-Unif.),10000,0,63.20450004258126
tydiqa,LESS (KNN-Unif.),10000,1,63.292688280322295
