dataset,method,num_samples,seed,true_metric
bbh,LESS (KNN-KDE),2500,0,40.73309785130807
bbh,LESS (KNN-KDE),2500,1,41.322691908964295
bbh,LESS (KNN-KDE),2500,2,41.262319434235884
bbh,LESS (KNN-KDE),5000,0,41.34250810275401
bbh,LESS (KNN-KDE),5000,1,41.21409477866485
bbh,LESS (KNN-KDE),5000,2,40.72172628206636
bbh,LESS (KNN-KDE),10000,0,41.606213108763605
bbh,LESS (KNN-KDE),10000,1,42.1368911159783
bbh,LESS (KNN-KDE),10000,2,42.09388923138436
codex,Random,500,0,27.027027027027028
codex,Random,500,1,29.72972972972973
codex,Random,500,2,27.7027027027027
codex,Random,1000,0,26.351351351351347
codex,Random,1000,1,30.405405405405407
codex,Random,1000,2,31.08108108108108
codex,Random,2500,0,32.432432432432435
codex,Random,2500,1,29.72972972972973
codex,Random,2500,2,29.054054054054053
codex,Random,5000,0,34.45945945945946
codex,Random,5000,1,29.72972972972973
codex,Random,5000,2,31.08108108108108
codex,Random,10000,0,29.054054054054053
codex,Random,10000,1,31.08108108108108
codex,Random,10000,2,29.054054054054053
codex,EMBED (RR),500,0,33.108108108108105
codex,EMBED (RR),500,1,32.432432432432435
codex,EMBED (RR),500,2,26.351351351351347
codex,EMBED (RR),1000,0,32.432432432432435
codex,EMBED (RR),1000,1,30.405405405405407
codex,EMBED (RR),1000,2,28.37837837837838
codex,EMBED (RR),2500,0,29.054054054054053
codex,EMBED (RR),2500,1,32.432432432432435
codex,EMBED (RR),2500,2,34.45945945945946
codex,EMBED (RR),5000,0,35.13513513513514
codex,EMBED (RR),5000,1,31.756756756756754
codex,EMBED (RR),5000,2,33.78378378378378
codex,EMBED (RR),10000,0,33.108108108108105
codex,EMBED (RR),10000,1,32.432432432432435
codex,EMBED (RR),10000,2,33.78378378378378
codex,RDS+ (RR),500,0,28.37837837837838
codex,RDS+ (RR),500,1,31.08108108108108
codex,RDS+ (RR),500,2,28.37837837837838
codex,RDS+ (RR),1000,0,34.45945945945946
codex,RDS+ (RR),1000,1,29.72972972972973
codex,RDS+ (RR),1000,2,33.108108108108105
codex,RDS+ (RR),2500,0,33.78378378378378
codex,RDS+ (RR),2500,1,35.13513513513514
codex,RDS+ (RR),2500,2,31.756756756756754
codex,RDS+ (RR),5000,0,37.83783783783784
codex,RDS+ (RR),5000,1,35.810810810810814
codex,RDS+ (RR),5000,2,37.83783783783784
codex,RDS+ (RR),10000,0,35.810810810810814
codex,RDS+ (RR),10000,1,40.54054054054054
codex,RDS+ (RR),10000,2,35.13513513513514
codex,LESS (DG),500,0,25.675675675675674
codex,LESS (DG),500,1,29.054054054054053
codex,LESS (DG),500,2,27.7027027027027
codex,LESS (DG),1000,0,29.054054054054053
codex,LESS (DG),1000,1,28.37837837837838
codex,LESS (DG),1000,2,30.405405405405407
codex,LESS (DG),2500,0,30.405405405405407
codex,LESS (DG),2500,1,29.72972972972973
codex,LESS (DG),2500,2,27.7027027027027
codex,LESS (DG),5000,0,29.72972972972973
codex,LESS (DG),5000,1,29.054054054054053
codex,LESS (DG),5000,2,30.405405405405407
codex,LESS (DG),10000,0,32.432432432432435
codex,LESS (DG),10000,1,32.432432432432435
codex,LESS (DG),10000,2,29.054054054054053
codex,LESS (UOT),500,0,27.7027027027027
codex,LESS (UOT),500,1,29.054054054054053
codex,LESS (UOT),500,2,27.027027027027028
codex,LESS (UOT),1000,0,26.351351351351347
codex,LESS (UOT),1000,1,28.37837837837838
codex,LESS (UOT),1000,2,29.72972972972973
codex,LESS (UOT),2500,0,27.027027027027028
codex,LESS (UOT),2500,1,31.08108108108108
codex,LESS (UOT),2500,2,27.7027027027027
codex,LESS (UOT),5000,0,27.027027027027028
codex,LESS (UOT),5000,1,30.405405405405407
codex,LESS (UOT),5000,2,27.7027027027027
codex,LESS (UOT),10000,0,31.756756756756754
codex,LESS (UOT),10000,1,33.108108108108105
codex,LESS (UOT),10000,2,31.756756756756754
codex,LESS (RR),500,0,26.351351351351347
codex,LESS (RR),500,1,27.027027027027028
codex,LESS (RR),500,2,24.324324324324326
codex,LESS (RR),1000,0,25.675675675675674
codex,LESS (RR),1000,1,27.027027027027028
codex,LESS (RR),1000,2,32.432432432432435
codex,LESS (RR),2500,0,27.027027027027028
codex,LESS (RR),2500,1,29.054054054054053
