dataset,method,num_samples,dev,test,seed
gsm8k,LESS (KNN-Unif.),10000,0.9586720317602158,9.70944405831199,2
gsm8k,LESS (RR),500,0.9359103888273239,9.264708078657705,0
gsm8k,LESS (RR),500,0.9397479817271233,9.337992720209892,1
gsm8k,LESS (RR),500,0.9403112828731537,9.285167507550497,2
gsm8k,LESS (RR),1000,0.928044006228447,9.147885175434544,0
gsm8k,LESS (RR),1000,0.9295871183276176,9.14442156407759,1
gsm8k,LESS (RR),1000,0.9294354096055031,9.249066955488319,2
gsm8k,LESS (RR),2500,0.9515640363097191,9.086271496411975,0
gsm8k,LESS (RR),2500,0.9571332260966301,9.091340566061048,1
gsm8k,LESS (RR),2500,0.9590350985527039,9.298995832135228,2
gsm8k,LESS (RR),5000,0.9588553085923195,9.142123900913125,0
gsm8k,LESS (RR),5000,0.9447520077228546,9.372717845430873,1
gsm8k,LESS (RR),5000,0.945184513926506,9.573807294121107,2
gsm8k,LESS (RR),10000,0.9486460611224174,9.377930105771867,0
gsm8k,LESS (RR),10000,0.950882762670517,9.429670060196097,1
gsm8k,LESS (RR),10000,0.944442555308342,9.78860399992381,2
gsm8k,LESS (UOT),500,0.9503110572695732,9.237142136641033,0
gsm8k,LESS (UOT),500,0.9516833126544952,9.093317087895045,1
gsm8k,LESS (UOT),500,0.96527960896492,9.232767772457652,2
gsm8k,LESS (UOT),1000,0.9401378259062767,8.819905452786113,0
gsm8k,LESS (UOT),1000,0.9266057908535004,9.0483461510873,1
gsm8k,LESS (UOT),1000,0.937407098710537,9.200023526039152,2
gsm8k,LESS (UOT),2500,0.9670658633112907,9.144410475354197,0
gsm8k,LESS (UOT),2500,0.9614907577633858,9.126169062636855,1
gsm8k,LESS (UOT),2500,0.9660520181059837,9.21170188478668,2
gsm8k,LESS (UOT),5000,0.9556056261062622,9.429873865603316,0
gsm8k,LESS (UOT),5000,0.9533815085887909,9.100358622104856,1
gsm8k,LESS (UOT),5000,0.9778484776616096,9.496793549923034,2
gsm8k,LESS (UOT),10000,0.9475606828927994,9.479150323817185,0
gsm8k,LESS (UOT),10000,0.9371552541851997,9.410175241061102,1
gsm8k,LESS (UOT),10000,0.9320951253175735,9.539661615702851,2
gsm8k,RDS+ (RR),500,1.0795246064662933,9.535505605340456,0
gsm8k,RDS+ (RR),500,1.0917042419314384,9.56878064779552,1
gsm8k,RDS+ (RR),500,1.0842110589146614,9.546481148052433,2
gsm8k,RDS+ (RR),1000,1.076370157301426,9.829457374844612,0
gsm8k,RDS+ (RR),1000,1.0649481415748596,9.80860886996763,1
gsm8k,RDS+ (RR),1000,1.0717968419194221,9.85618133884745,2
gsm8k,RDS+ (RR),2500,1.0769199430942535,9.828418646372114,0
gsm8k,RDS+ (RR),2500,1.0557195246219635,9.694265478393,1
gsm8k,RDS+ (RR),2500,1.04627226293087,9.542314031252452,2
gsm8k,RDS+ (RR),5000,1.0605147927999496,9.687872513213602,0
gsm8k,RDS+ (RR),5000,1.0542471408843994,9.557418872769626,1
gsm8k,RDS+ (RR),5000,1.0712955743074417,9.547505910871967,2
gsm8k,RDS+ (RR),10000,1.0654616206884384,9.458761518881843,0
gsm8k,RDS+ (RR),10000,1.065728336572647,9.46865159801862,1
gsm8k,RDS+ (RR),10000,1.0567341968417168,9.521744426224068,2
gsm8k,Random,500,1.1809270530939102,9.140206534000306,0
gsm8k,Random,500,1.1579261273145676,9.251354832464859,1
gsm8k,Random,500,1.1830674409866333,8.893997580287492,2
gsm8k,Random,1000,1.1730200424790382,8.833589070127081,0
gsm8k,Random,1000,1.1619967445731163,8.97740589225717,1
gsm8k,Random,1000,1.1823033094406128,8.831750455455765,2
gsm8k,Random,2500,1.2293444275856018,9.440428312661703,0
gsm8k,Random,2500,1.2105415165424347,9.530773179832961,1
gsm8k,Random,2500,1.2477747574448586,9.74509200442461,2
gsm8k,Random,5000,1.2395574524998665,9.582318867039193,0
gsm8k,Random,5000,1.2193730026483536,9.470482822617768,1
gsm8k,Random,5000,1.2280502766370773,9.377669047730903,2
gsm8k,Random,10000,1.1965246424078941,9.50657423271023,0
gsm8k,Random,10000,1.1959535256028175,9.292352404894478,1
gsm8k,Random,10000,1.1888471618294716,9.277637924544281,2
mmlu_pro,EMBED (RR),500,2.039740728480475,5.951931706590063,0
mmlu_pro,EMBED (RR),500,2.057337453535625,6.311029564351477,1
mmlu_pro,EMBED (RR),500,2.0387342367853436,5.954306687822843,2
mmlu_pro,EMBED (RR),1000,2.039285034792764,5.43984016175679,0
mmlu_pro,EMBED (RR),1000,2.03212667959077,5.1741318530304,1
mmlu_pro,EMBED (RR),1000,2.0295726486614774,5.5528319812122175,2
mmlu_pro,EMBED (RR),2500,2.0402467719146182,4.903557041253736,0
mmlu_pro,EMBED (RR),2500,2.045378174100603,5.011553173121857,1
mmlu_pro,EMBED (RR),2500,2.0405933243887766,4.865622648255939,2
mmlu_pro,EMBED (RR),5000,2.032330582823072,4.596903716501324,0
mmlu_pro,EMBED (RR),5000,2.039283845254353,4.8463510374261185,1
mmlu_pro,EMBED (RR),5000,2.0344099802630287,4.812750113147133,2
mmlu_pro,EMBED (RR),10000,2.014682101351874,5.106917059663287,0
mmlu_pro,EMBED (RR),10000,2.0183111940111433,5.149144744411348,1
mmlu_pro,EMBED (RR),10000,2.014015304190772,5.0093263813017055,2
mmlu_pro,LESS (DG),500,1.8605964320046562,6.0363186283948576,0
mmlu_pro,LESS (DG),500,1.8564831776278359,5.799768371071587,1
mmlu_pro,LESS (DG),500,1.8618869977337973,5.605274589058567,2
mmlu_pro,LESS (DG),1000,1.8628681123256683,6.597367082464885,0
mmlu_pro,LESS (DG),1000,1.8623920806816645,6.890093259830424,1
mmlu_pro,LESS (DG),1000,1.8550242040838514,6.672369070351124,2
mmlu_pro,LESS (DG),2500,1.8604397450174603,7.377251994479051,0
mmlu_pro,LESS (DG),2500,1.8585962091173445,7.633032998704213,1
mmlu_pro,LESS (DG),2500,1.859944088969912,7.434430161550482,2
mmlu_pro,LESS (DG),5000,1.8753772292818343,7.2670473972375085,0
mmlu_pro,LESS (DG),5000,1.881086426121848,7.194440464766577,1
mmlu_pro,LESS (DG),5000,1.872705453634262,7.4366191982271825,2
mmlu_pro,LESS (DG),10000,1.8972999376910074,6.996255490433504,0
mmlu_pro,LESS (DG),10000,1.887897230897631,7.4723889743512935,1
mmlu_pro,LESS (DG),10000,1.892340956415449,7.140384627208906,2
mmlu_pro,LESS (KNN-KDE),500,1.8486084180218834,5.959405502799819,0
mmlu_pro,LESS (KNN-KDE),500,1.8492263274533407,5.894452941108574,1
mmlu_pro,LESS (KNN-KDE),500,1.845195129939488,5.931742623705972,2
mmlu_pro,LESS (KNN-KDE),1000,1.8308187765734536,7.067760677057061,0
mmlu_pro,LESS (KNN-KDE),1000,1.8331989109516145,7.3182013390308365,1
mmlu_pro,LESS (KNN-KDE),1000,1.8373285072190422,7.051988660774016,2
mmlu_pro,LESS (KNN-KDE),2500,1.8486325902598244,7.430186395077629,0
